time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
560.5,3000,-10,-10,-10,-7.3714841331391,-6.6773820531861,-7.9446848086457,-7.5484546752448,-3457.9102128308,16.726855975206,2,17.688513451562,10.845888012164
561.0,3000,-10,-10,-10,-7.3670017265635,-6.6721080078138,-7.9408874771647,-7.6407840354762,-3500.0560816749,16.977663180224,2,17.693048304547,10.845888104504
561.5,3000,-10,-10,-10,-7.3625488654462,-6.6668579768042,-7.9371252618409,-3.9889127427133,-1829.0193975738,17.035910434476,2,17.697561675493,10.845888198586
562.0,3000,-10,-10,-10,-7.3581310895331,-6.6616364830875,-7.9334047192675,-3.9918414266105,-1830.3790275487,17.03300697508,2,17.702031973446,10.845888293913
562.5,3000,-10,-10,-10,-7.3537061982346,-6.6564086885487,-7.9296762864118,-3.9945603671449,-1831.6419570824,17.030338220667,2,17.706509388912,10.84588839153
563.0,3000,-10,-10,-10,-7.3492744276138,-6.6511748332148,-7.9259401954047,-3.997056490502,-1832.8022189947,17.02788524237,2,17.710993685585,10.845888491442
563.5,3000,-10,-10,-10,-7.3448148434505,-6.6459176621848,-7.9221718327377,-2.5851395826872,-1185.8927214545,16.380706612693,2,17.715497849694,10.845888593957
564.0,3000,-10,-10,-10,-7.3403430857053,-6.6406501667982,-7.9183894870233,-2.54056895552,-1165.5274132915,15.572327332386,2,17.720023414983,10.84588869914
564.5,3000,-10,-10,-10,-7.3355312744558,-6.6351015689389,-7.9142081765632,18.005587199196,8289.7322603814,13.273474310181,2,17.724816113029,10.845888812914
565.0,3000,-10,-10,-10,-7.3306056111862,-6.6294595505838,-7.9098926223797,10.898808236664,5012.9899236114,10.960976382363,2,17.729843142585,10.845888934886
565.5,3000,-10,-10,-10,-7.326077815148,-6.6241463905525,-7.9060439841857,-0.72598378940674,-333.33398816246,7.8925503907309,2,17.734457791357,10.845889049227
566.0,3000,-10,-10,-10,-7.321656512761,-6.6189207733495,-7.9023208303464,-0.72596973442978,-333.33396719837,5.2506978510756,2,17.738931423496,10.845889162243
566.5,3000,-10,-10,-10,-7.3172278364241,-6.6136886214672,-7.8985895031968,-0.72595612944702,-333.33394692864,2.7752740457518,2,17.743412441246,10.845889277587
567.0,3000,-10,-10,-10,-7.3127920667441,-6.6084502232707,-7.8948502756143,-0.72594295953889,-333.33392733018,0.58035158815598,2,17.74790055782,10.845889395262
567.5,3000,-10,-10,-10,-7.3083494323749,-6.6032058104125,-7.8911033732838,-0.72593021028329,-333.33390838064,0.012349577579093,2,17.752395540064,10.845889515272
568.0,3000,-10,-10,-10,-7.303900124122,-6.5979555735465,-7.8873489871912,-0.72591786773937,-333.3338900584,0.0002374411585355,2,17.756897193887,10.845889637622
568.5,3000,-10,-10,-10,-7.299444305077,-6.5926996735448,-7.8835872826754,-0.72590591843199,-333.33387234257,4.5859225657271e-06,2,17.761405353779,10.845889762316
569.0,3000,-10,-10,-10,-7.2949821179026,-6.5874382495059,-7.8798184059927,-0.72589434933462,-333.33385521298,8.8607113155667e-08,2,17.765919875283,10.845889889359
569.5,3000,-10,-10,-10,-7.2905136900742,-6.5821714244753,-7.8760424890758,-0.72588314785603,-333.33383865003,1.7126405363952e-09,2,17.770440629583,10.845890018758
570.0,3000,-10,-10,-10,-7.2860391376528,-6.5768993095367,-7.8722596529912,-0.72587230182562,-333.33382263488,3.3108064856515e-11,2,17.774967499599,10.845890150517
570.5,3000,-10,-10,-10,-7.2815585680052,-6.5716220067388,-7.8684700104505,-0.72586179947878,-333.33380714929,6.396035238683999e-13,2,17.77950037718,10.845890284643
571.0,3000,-10,-10,-10,-7.2770720817667,-6.5663396111945,-7.8646736676395,-0.72585162944396,-333.33379217556,1.2361218076249999e-14,2,17.784039161076,10.845890421141
571.5,3000,-10,-10,-10,-7.2725797742619,-6.5610522125868,-7.8608707255508,-0.72584178072911,-333.33377769665,2.390224672676e-16,2,17.788583755469,10.845890560017
572.0,3000,-10,-10,-10,-7.2680817365346,-6.5557598962544,-7.8570612809594,-0.72583224270889,-333.33376369607,4.6237884889157e-18,2,17.793134068911,10.845890701276
572.5,3000,-10,-10,-10,-7.2635780560969,-6.5504627439764,-7.8532454271369,-0.72582300511275,-333.33375015789,8.9384717685741e-20,2,17.797690013553,10.845890844923
573.0,3000,-10,-10,-10,-7.2590688174781,-6.5451608345414,-7.8494232543791,-0.72581405801286,-333.3337370667,1.7280036506025e-21,2,17.802251504573,10.845890990966
573.5,3000,-10,-10,-10,-7.2545541026278,-6.5398542441639,-7.8455948503959,-0.72580539181262,-333.33372440757,3.3435884300187e-23,2,17.806818459766,10.845891139407
574.0,3000,-10,-10,-10,-7.2500339912148,-6.5345430467916,-7.8417603006026,-0.72579699723586,-333.33371216617,6.4740622911861e-25,2,17.811390799234,10.845891290254
574.5,3000,-10,-10,-10,-7.2455085608514,-6.5292273143331,-7.8379196883398,-0.72578886531523,-333.33370032854,1.2522345582489e-26,2,17.815968445155,10.845891443511
575.0,3000,-10,-10,-10,-7.2409778872633,-6.5239071168314,-7.83407309504,-0.72578098738309,-333.33368888123,2.4221311056116e-28,2,17.820551321609,10.845891599184
575.5,3000,-10,-10,-10,-7.2364420444206,-6.5185825225958,-7.8302206003579,-0.72577335506059,-333.33367781126,4.6794851105187e-30,2,17.825139354444,10.845891757277
576.0,3000,-10,-10,-10,-7.2319011046403,-6.5132535983057,-7.8263622822716,-0.72576596024857,-333.33366710603,9.046679092894101e-32,2,17.829732471168,10.845891917796
576.5,3000,-10,-10,-10,-7.2273551386683,-6.5079204090938,-7.8224982171636,-0.7257587951177,-333.33365675342,1.749242265191e-33,2,17.834330600872,10.845892080745
577.0,3000,-10,-10,-10,-7.2228042157475,-6.5025830186142,-7.8186284798882,-0.72575185209987,-333.33364674167,3.3839414893690996e-35,2,17.838933674152,10.84589224613
577.5,3000,-10,-10,-10,-7.2182484036734,-6.4972414890988,-7.8147531438269,-0.72574512387902,-333.33363705943,6.5461418255884995e-37,2,17.843541623061,10.845892413955
